YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-12,WEEKDAY,5,TRAIN,NE7/DT12,1089,236
2023-12,WEEKDAY,11,TRAIN,TE15,5425,7458
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,TE15,3651,4897
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,BP8,828,957
2023-12,WEEKDAY,18,TRAIN,BP8,3375,3403
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NE4/DT19,1124,2002
2023-12,WEEKDAY,0,TRAIN,NE4/DT19,265,973
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,DT18,2956,2448
2023-12,WEEKDAY,16,TRAIN,DT18,15076,6701
2023-12,WEEKDAY,8,TRAIN,BP9,3870,2325
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1450,863
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,CC8,4880,4411
2023-12,WEEKDAY,13,TRAIN,CC8,6911,6212
2023-12,WEEKDAY,12,TRAIN,BP6/DT1,32403,25560
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,BP6/DT1,24689,17575
2023-12,WEEKDAY,7,TRAIN,CC10/DT26,23116,20764
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,5365,3821
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,4987,15540
2023-12,WEEKDAY,9,TRAIN,NS24/NE6/CC1,11009,36490
2023-12,WEEKDAY,13,TRAIN,EW1,24006,18305
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW1,17345,12446
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,13466,11051
2023-12,WEEKDAY,13,TRAIN,EW16/NE3/TE17,26619,41702
2023-12,WEEKDAY,12,TRAIN,BP3,4024,2235
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2756,1510
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,3306,5275
2023-12,WEEKDAY,6,TRAIN,NE4/DT19,8375,14397
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE15,13427,4822
2023-12,WEEKDAY,9,TRAIN,NE15,32029,8347
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1363,1795
2023-12,WEEKDAY,12,TRAIN,SW1,3354,4108
2023-12,WEEKDAY,21,TRAIN,PW3,1002,1491
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,PW3,435,913
2023-12,WEEKDAY,18,TRAIN,NE13,30594,49837
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NE13,13343,14520
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,PE7,2754,870
2023-12,WEEKDAY,9,TRAIN,PE7,5635,2362
2023-12,WEEKDAY,15,TRAIN,CC28,2943,3256
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC28,2142,2093
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,CC28,2133,1362
2023-12,WEEKDAY,8,TRAIN,CC28,9649,7513
2023-12,WEEKDAY,18,TRAIN,EW23,91849,105556
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,EW23,28318,30213
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4995,3498
2023-12,WEEKDAY,12,TRAIN,PE6,8837,6070
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,PE4,337,112
2023-12,WEEKDAY,6,TRAIN,PE4,1476,378
2023-12,WEEKDAY,17,TRAIN,CC3,14618,8401
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,CC3,8850,7743
2023-12,WEEKDAY,7,TRAIN,CC5,2117,4614
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC5,845,839
2023-12,WEEKDAY,17,TRAIN,SW8,3767,2400
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1144,1011
2023-12,WEEKDAY,11,TRAIN,EW19,15573,8179
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,EW19,9856,5842
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,CC7,849,2049
2023-12,WEEKDAY,23,TRAIN,CC7,1245,3099
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,BP4,928,1225
2023-12,WEEKDAY,18,TRAIN,BP4,2391,4167
2023-12,WEEKDAY,20,TRAIN,DT13,11301,7265
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,DT13,6910,4397
2023-12,WEEKDAY,9,TRAIN,NE4/DT19,22617,68572
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,11355,26100
2023-12,WEEKDAY,11,TRAIN,CC21,6697,11810
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,CC21,4363,6281
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,SE4,496,1907
2023-12,WEEKDAY,22,TRAIN,SE4,726,3644
2023-12,WEEKDAY,21,TRAIN,EW10,6155,16847
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW10,5290,9045
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1281,1419
2023-12,WEEKDAY,17,TRAIN,SW1,6792,3058
2023-12,WEEKDAY,6,TRAIN,CC12,3543,2054
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,CC12,913,508
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,10426,11712
2023-12,WEEKDAY,15,TRAIN,CG1/DT35,12970,9587
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,7954,6554
2023-12,WEEKDAY,9,TRAIN,CC10/DT26,18153,26664
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,EW9,12000,2580
2023-12,WEEKDAY,6,TRAIN,EW9,32858,6966
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NS14,16519,6654
2023-12,WEEKDAY,7,TRAIN,NS14,93680,23330
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,EW18,9248,6972
2023-12,WEEKDAY,10,TRAIN,EW18,15755,12048
2023-12,WEEKDAY,15,TRAIN,CC12,4016,4099
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC12,2766,2762
2023-12,WEEKDAY,13,TRAIN,SW1,3004,3832
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1433,1382
2023-12,WEEKDAY,15,TRAIN,EW8/CC9,43677,40295
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,36625,36848
2023-12,WEEKDAY,12,TRAIN,EW10,9238,7219
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,EW10,7490,7494
2023-12,WEEKDAY,15,TRAIN,CC6,8837,9518
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC6,6802,7170
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC8,4578,4137
2023-12,WEEKDAY,15,TRAIN,CC8,6506,6487
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1881,3861
2023-12,WEEKDAY,22,TRAIN,SW5,3025,6822
2023-12,WEEKDAY,21,TRAIN,DT29,2150,10604
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1424,5183
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,DT22,3687,5528
2023-12,WEEKDAY,9,TRAIN,DT22,9705,9082
2023-12,WEEKDAY,10,TRAIN,DT10/TE11,7151,3347
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,DT10/TE11,4186,2405
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,45668,7653
2023-12,WEEKDAY,22,TRAIN,NE1/CC29,64161,10591
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NS23,28088,31357
2023-12,WEEKDAY,15,TRAIN,NS23,42806,40377
2023-12,WEEKDAY,7,TRAIN,TE14/NS22,10619,52247
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,TE14/NS22,3684,18027
2023-12,WEEKDAY,0,TRAIN,TE16,29,184
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,TE16,79,881
2023-12,WEEKDAY,14,TRAIN,EW33,1975,1669
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,EW33,2404,1234
2023-12,WEEKDAY,23,TRAIN,NS7,9547,16093
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,NS7,8215,9676
2023-12,WEEKDAY,13,TRAIN,TE1,3873,3612
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,TE1,1812,1163
2023-12,WEEKDAY,8,TRAIN,SW2,8066,2665
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,SW2,2110,1222
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,SW7,933,1602
2023-12,WEEKDAY,19,TRAIN,SW7,1520,4993
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,CC8,5891,5521
2023-12,WEEKDAY,18,TRAIN,CC8,12215,17921
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW27,18710,30777
2023-12,WEEKDAY,21,TRAIN,EW27,32826,52475
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,PE3,1652,3810
2023-12,WEEKDAY,20,TRAIN,PE3,2731,8191
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,33596,32316
2023-12,WEEKDAY,11,TRAIN,NS21/DT11,49332,44827
2023-12,WEEKDAY,18,TRAIN,NS8,29057,49578
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,NS8,10543,10372
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,PW7,982,1889
2023-12,WEEKDAY,20,TRAIN,PW7,2181,4208
2023-12,WEEKDAY,19,TRAIN,CC27,19170,1938
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,CC27,1573,764
2023-12,WEEKDAY,13,TRAIN,EW32,2201,1930
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW32,2530,1272
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1814,3338
2023-12,WEEKDAY,19,TRAIN,PE5,3346,11053
2023-12,WEEKDAY,7,TRAIN,CC7,8872,7549
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,CC7,2465,2291
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,SW5,980,37
2023-12,WEEKDAY,5,TRAIN,SW5,3089,155
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,PE2,3168,2585
2023-12,WEEKDAY,13,TRAIN,PE2,4967,4252
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NS24/NE6/CC1,25267,28277
2023-12,WEEKDAY,14,TRAIN,NS24/NE6/CC1,37209,37807
2023-12,WEEKDAY,6,TRAIN,DT5,7821,3462
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,DT5,2425,1428
2023-12,WEEKDAY,21,TRAIN,CC21,13025,5531
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC21,5889,3087
2023-12,WEEKDAY,19,TRAIN,SW8,1465,3155
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,SW8,740,1104
2023-12,WEEKDAY,22,TRAIN,DT22,9105,8462
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,DT22,8829,4966
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,DT22,10775,5112
2023-12,WEEKDAY,21,TRAIN,DT22,10713,8844
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,NE1/CC29,2880,10570
2023-12,WEEKDAY,6,TRAIN,NE1/CC29,4904,26347
2023-12,WEEKDAY,8,TRAIN,NE17/PTC,97783,21407
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,17172,9600
2023-12,WEEKDAY,15,TRAIN,NE7/DT12,23620,23057
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NE7/DT12,22000,22692
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,PW1,251,1103
2023-12,WEEKDAY,9,TRAIN,PW1,647,1988
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,SW6,2559,834
2023-12,WEEKDAY,9,TRAIN,SW6,5297,1826
2023-12,WEEKDAY,21,TRAIN,BP8,1288,1680
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,BP8,598,753
2023-12,WEEKDAY,10,TRAIN,PE1,3865,1427
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2813,985
2023-12,WEEKDAY,12,TRAIN,CC3,4737,9220
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC3,3509,7390
2023-12,WEEKDAY,22,TRAIN,EW21/CC22,15973,9152
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW21/CC22,6846,4886
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,EW20,7724,6240
2023-12,WEEKDAY,17,TRAIN,EW20,25054,16193
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,TE22,4786,149
2023-12,WEEKDAY,0,TRAIN,TE22,9,19
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,BP10,1639,1794
2023-12,WEEKDAY,13,TRAIN,BP10,2608,2823
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,BP7,240,647
2023-12,WEEKDAY,18,TRAIN,BP7,1051,2951
2023-12,WEEKDAY,12,TRAIN,DT7,3645,3104
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT7,2249,1623
2023-12,WEEKDAY,21,TRAIN,SE5,689,3586
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,SE5,455,1889
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,DT5,4177,3956
2023-12,WEEKDAY,7,TRAIN,DT5,19652,12481
2023-12,WEEKDAY,14,TRAIN,CC7,4538,5774
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,CC7,3055,3716
2023-12,WEEKDAY,19,TRAIN,TE22,3343,10610
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,TE22,3910,11141
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,TE18,6180,6064
2023-12,WEEKDAY,13,TRAIN,TE18,12051,9085
2023-12,WEEKDAY,6,TRAIN,NS7,49744,16012
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,NS7,18168,9758
2023-12,WEEKDAY,5,TRAIN,CC4/DT15,107,229
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,CC4/DT15,176,191
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,SE5,1289,1356
2023-12,WEEKDAY,14,TRAIN,SE5,2001,2071
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,CC25,3074,2900
2023-12,WEEKDAY,14,TRAIN,CC25,5411,5164
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,DT6,977,2365
2023-12,WEEKDAY,22,TRAIN,DT6,2380,4572
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,SW2,2602,2404
2023-12,WEEKDAY,18,TRAIN,SW2,4971,7889
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,DT18,3071,4574
2023-12,WEEKDAY,18,TRAIN,DT18,67114,17293
2023-12,WEEKDAY,5,TRAIN,PW1,8,29
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,PW1,2,13
2023-12,WEEKDAY,6,TRAIN,DT7,977,2123
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,DT7,310,473
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,DT2,1721,372
2023-12,WEEKDAY,10,TRAIN,DT2,2046,725
2023-12,WEEKDAY,16,TRAIN,DT29,4512,6354
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,DT29,3587,3397
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,EW5,11796,21070
2023-12,WEEKDAY,21,TRAIN,EW5,19780,40566
2023-12,WEEKDAY,9,TRAIN,PW5,3285,1581
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,PW5,2698,792
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,PW3,756,414
2023-12,WEEKDAY,9,TRAIN,PW3,1753,1195
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,PE3,725,3035
2023-12,WEEKDAY,22,TRAIN,PE3,1049,5078
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC7,3070,3717
2023-12,WEEKDAY,15,TRAIN,CC7,4528,5821
2023-12,WEEKDAY,14,TRAIN,SW4,1552,1854
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,SW4,1024,1235
2023-12,WEEKDAY,21,TRAIN,SW4,731,2963
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,SW4,378,1364
2023-12,WEEKDAY,12,TRAIN,SE3,3277,1745
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,SE3,2225,1255
2023-12,WEEKDAY,23,TRAIN,CC14,737,2770
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,CC14,598,1545
2023-12,WEEKDAY,16,TRAIN,PE3,5078,6463
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,PE3,3388,3123
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PW4,3112,3574
2023-12,WEEKDAY,19,TRAIN,PW4,4241,10540
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,DT24,1100,3315
2023-12,WEEKDAY,22,TRAIN,DT24,1544,6119
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,23514,24085
2023-12,WEEKDAY,16,TRAIN,NS17/CC15,38084,41916
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,TE19,527,1200
2023-12,WEEKDAY,9,TRAIN,TE19,1518,31528
2023-12,WEEKDAY,12,TRAIN,CC7,6332,4604
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,CC7,3847,2807
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,DT34,3207,1901
2023-12,WEEKDAY,17,TRAIN,DT34,13178,4254
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NS10,19076,15515
2023-12,WEEKDAY,14,TRAIN,NS10,25475,24165
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,EW7,199,1531
2023-12,WEEKDAY,0,TRAIN,EW7,150,1069
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,DT24,2686,2824
2023-12,WEEKDAY,17,TRAIN,DT24,9435,8165
2023-12,WEEKDAY,7,TRAIN,DT29,21137,5920
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3805,1164
2023-12,WEEKDAY,8,TRAIN,DT27,16204,31918
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3598,3925
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW29,2277,4075
2023-12,WEEKDAY,22,TRAIN,EW29,4111,3501
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,NE10,10312,6483
2023-12,WEEKDAY,12,TRAIN,NE10,15392,10932
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,TE4,1442,1890
2023-12,WEEKDAY,21,TRAIN,TE4,2367,3532
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,CC5,2852,2084
2023-12,WEEKDAY,20,TRAIN,CC5,4958,3509
2023-12,WEEKDAY,21,TRAIN,DT23,3449,2515
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1326,1183
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,DT33,4385,1405
2023-12,WEEKDAY,6,TRAIN,DT33,20721,5237
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2427,2408
2023-12,WEEKDAY,17,TRAIN,TE5,5501,5438
2023-12,WEEKDAY,14,TRAIN,NE8,25400,26442
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NE8,21415,24180
2023-12,WEEKDAY,5,TRAIN,PE4,605,84
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,PE4,181,8
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,DT22,423,814
2023-12,WEEKDAY,0,TRAIN,DT22,345,462
2023-12,WEEKDAY,13,TRAIN,CE1/DT16,26823,46399
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,26243,42500
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,PE5,192,1903
2023-12,WEEKDAY,23,TRAIN,PE5,259,3318
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,8150,35215
2023-12,WEEKDAY,9,TRAIN,NE1/CC29,16050,87194
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,EW28,4404,16022
2023-12,WEEKDAY,22,TRAIN,EW28,7819,25104
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,SE2,3385,2932
2023-12,WEEKDAY,17,TRAIN,SE2,5030,7521
2023-12,WEEKDAY,9,TRAIN,EW33,2949,3716
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW33,2226,1074
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1890,3494
2023-12,WEEKDAY,19,TRAIN,PE2,3270,10571
2023-12,WEEKDAY,14,TRAIN,SW2,3317,3711
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2380,2421
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,NS16,20913,28678
2023-12,WEEKDAY,19,TRAIN,NS16,46998,88189
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,EW30,1081,334
2023-12,WEEKDAY,10,TRAIN,EW30,1260,1392
2023-12,WEEKDAY,15,TRAIN,NE16/STC,36659,42723
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,25190,25667
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,5345,2298
2023-12,WEEKDAY,0,TRAIN,TE14/NS22,548,606
2023-12,WEEKDAY,10,TRAIN,CC12,5576,2459
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,CC12,3550,1799
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,SE2,4068,1509
2023-12,WEEKDAY,9,TRAIN,SE2,8405,2233
2023-12,WEEKDAY,9,TRAIN,EW28,30986,16103
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,EW28,16605,5240
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,CC25,59,257
2023-12,WEEKDAY,0,TRAIN,CC25,28,380
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,DT5,151,1416
2023-12,WEEKDAY,0,TRAIN,DT5,116,1587
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2788,835
2023-12,WEEKDAY,10,TRAIN,PW5,2563,1298
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,EW9,679,2682
2023-12,WEEKDAY,0,TRAIN,EW9,253,1153
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,DT20,2797,2811
2023-12,WEEKDAY,12,TRAIN,DT20,5311,4839
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,PE7,167,1636
2023-12,WEEKDAY,23,TRAIN,PE7,193,2259
2023-12,WEEKDAY,20,TRAIN,NS20,41885,14757
2023-12,WEEKENDS/HOLIDAY,20,TRAIN,NS20,16545,8721
2023-12,WEEKDAY,15,TRAIN,CC3,9244,7120
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CC3,7430,6896
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1562,3034
2023-12,WEEKDAY,21,TRAIN,CC16,3297,5977
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,NS7,11822,12096
2023-12,WEEKDAY,13,TRAIN,NS7,15435,14583
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,BP11,1553,1339
2023-12,WEEKDAY,15,TRAIN,BP11,2013,2099
2023-12,WEEKDAY,15,TRAIN,EW33,3093,1656
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2643,1577
2023-12,WEEKDAY,23,TRAIN,DT5,2170,7605
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,DT5,1198,4416
2023-12,WEEKENDS/HOLIDAY,18,TRAIN,DT17,4179,3798
2023-12,WEEKDAY,18,TRAIN,DT17,90125,9428
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,SW7,1210,1267
2023-12,WEEKDAY,15,TRAIN,SW7,1876,2088
2023-12,WEEKDAY,5,TRAIN,EW4,4011,400
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,EW4,1286,68
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2701,3264
2023-12,WEEKDAY,19,TRAIN,CC16,7489,10193
2023-12,WEEKDAY,7,TRAIN,EW4,30675,27818
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,EW4,6624,5696
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,DT30,82,1065
2023-12,WEEKDAY,0,TRAIN,DT30,28,1039
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW28,12974,10216
2023-12,WEEKDAY,15,TRAIN,EW28,15454,13613
2023-12,WEEKDAY,8,TRAIN,SE3,8056,1226
2023-12,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1845,504
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,NS8,8810,7658
2023-12,WEEKDAY,15,TRAIN,NS8,14196,12437
2023-12,WEEKDAY,12,TRAIN,BP7,657,749
2023-12,WEEKENDS/HOLIDAY,12,TRAIN,BP7,341,452
2023-12,WEEKDAY,0,TRAIN,NS17/CC15,667,2534
2023-12,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,606,2448
2023-12,WEEKENDS/HOLIDAY,22,TRAIN,CC12,937,2628
2023-12,WEEKDAY,22,TRAIN,CC12,1408,5520
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,CC3,821,8296
2023-12,WEEKDAY,9,TRAIN,CC3,1592,15222
2023-12,WEEKDAY,5,TRAIN,EW2/DT32,12317,1898
2023-12,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,3022,452
2023-12,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,33349,35090
2023-12,WEEKDAY,16,TRAIN,NS9/TE2,46254,64281
2023-12,WEEKDAY,7,TRAIN,NS7,58627,43418
2023-12,WEEKENDS/HOLIDAY,7,TRAIN,NS7,20305,16067
2023-12,WEEKENDS/HOLIDAY,21,TRAIN,NS24/NE6/CC1,31933,10360
2023-12,WEEKDAY,21,TRAIN,NS24/NE6/CC1,66299,15741
2023-12,WEEKENDS/HOLIDAY,6,TRAIN,NS5,10761,2612
2023-12,WEEKDAY,6,TRAIN,NS5,49586,12177
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1158,729
2023-12,WEEKDAY,11,TRAIN,PE4,1629,868
2023-12,WEEKDAY,14,TRAIN,NE5,10256,11363
2023-12,WEEKENDS/HOLIDAY,14,TRAIN,NE5,5957,6803
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,12996,9112
2023-12,WEEKDAY,15,TRAIN,EW16/NE3/TE17,33046,19963
2023-12,WEEKDAY,9,TRAIN,TE4,3643,4174
2023-12,WEEKENDS/HOLIDAY,9,TRAIN,TE4,1984,1894
2023-12,WEEKDAY,17,TRAIN,PW1,2849,2368
2023-12,WEEKENDS/HOLIDAY,17,TRAIN,PW1,1273,1328
2023-12,WEEKENDS/HOLIDAY,23,TRAIN,DT6,341,1334
2023-12,WEEKDAY,23,TRAIN,DT6,548,2275
2023-12,WEEKDAY,15,TRAIN,CG2,30570,22072
2023-12,WEEKENDS/HOLIDAY,15,TRAIN,CG2,24248,21382
2023-12,WEEKENDS/HOLIDAY,13,TRAIN,EW6,6272,5458
2023-12,WEEKDAY,13,TRAIN,EW6,9471,9154
2023-12,WEEKENDS/HOLIDAY,10,TRAIN,NS14,20740,9763
2023-12,WEEKDAY,10,TRAIN,NS14,34874,13816
2023-12,WEEKENDS/HOLIDAY,11,TRAIN,TE18,3752,6726
2023-12,WEEKDAY,11,TRAIN,TE18,5961,11951
2023-12,WEEKENDS/HOLIDAY,19,TRAIN,PW3,776,815
