YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CE1/DT16,34446,25802
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,EW1,5133,15812
2024-01,WEEKDAY,21,TRAIN,EW1,12307,44984
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,PW6,750,736
2024-01,WEEKDAY,16,TRAIN,PW6,1900,2590
2024-01,WEEKDAY,13,TRAIN,CG1/DT35,10862,13728
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,CG1/DT35,5509,7588
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS21/DT11,7423,8041
2024-01,WEEKDAY,6,TRAIN,NS21/DT11,28431,33729
2024-01,WEEKDAY,8,TRAIN,CC19/DT9,12600,15602
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,1799,3774
2024-01,WEEKDAY,18,TRAIN,NS24/NE6/CC1,97829,85102
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,29261,21122
2024-01,WEEKDAY,7,TRAIN,NS23,9730,26340
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NS23,1477,6133
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,DT21,3304,2420
2024-01,WEEKDAY,20,TRAIN,DT21,11124,6579
2024-01,WEEKDAY,19,TRAIN,CC20,6343,11753
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CC20,2280,2609
2024-01,WEEKDAY,0,TRAIN,TE18,64,73
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,TE18,33,32
2024-01,WEEKDAY,6,TRAIN,CC8,10878,12264
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC8,1526,747
2024-01,WEEKDAY,10,TRAIN,CC27,1684,10115
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,CC27,398,1190
2024-01,WEEKDAY,10,TRAIN,NS3,21901,11358
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NS3,11756,6593
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW7,9021,6182
2024-01,WEEKDAY,11,TRAIN,EW7,15666,10260
2024-01,WEEKDAY,21,TRAIN,SE2,1714,8876
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,SE2,768,3251
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,BP7,128,91
2024-01,WEEKDAY,6,TRAIN,BP7,4074,1040
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,CG2,16444,4606
2024-01,WEEKDAY,22,TRAIN,CG2,33975,10430
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,BP4,535,996
2024-01,WEEKDAY,19,TRAIN,BP4,2343,5076
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW5,18698,15914
2024-01,WEEKDAY,13,TRAIN,EW5,33122,28951
2024-01,WEEKDAY,17,TRAIN,NS20,132135,35619
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NS20,15064,15464
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,SE1,2499,888
2024-01,WEEKDAY,8,TRAIN,SE1,14240,5930
2024-01,WEEKDAY,6,TRAIN,EW17,32391,12769
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,EW17,4615,2423
2024-01,WEEKDAY,17,TRAIN,EW2/DT32,79505,111919
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,31062,34455
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,TE8,5,0
2024-01,WEEKDAY,5,TRAIN,TE8,480,244
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,EW12/DT14,49206,44189
2024-01,WEEKDAY,16,TRAIN,EW12/DT14,76107,64951
2024-01,WEEKDAY,20,TRAIN,BP7,538,1985
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,BP7,157,487
2024-01,WEEKDAY,11,TRAIN,DT7,3245,4143
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT7,2190,1469
2024-01,WEEKDAY,23,TRAIN,EW3,1905,10144
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,EW3,942,4443
2024-01,WEEKDAY,19,TRAIN,NS9/TE2,64903,161639
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NS9/TE2,25923,34607
2024-01,WEEKDAY,12,TRAIN,CC21,10058,15031
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,CC21,4818,6040
2024-01,WEEKDAY,22,TRAIN,SW8,615,2152
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,SW8,203,924
2024-01,WEEKDAY,18,TRAIN,NS19,94427,105209
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,NS19,19473,21137
2024-01,WEEKDAY,22,TRAIN,EW14/NS26,42224,5379
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW14/NS26,11778,2493
2024-01,WEEKDAY,18,TRAIN,SW5,10496,23073
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,SW5,4142,5337
2024-01,WEEKDAY,6,TRAIN,CC27,846,5575
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC27,202,520
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC21,5524,5651
2024-01,WEEKDAY,17,TRAIN,CC21,13994,18334
2024-01,WEEKDAY,18,TRAIN,SE1,6600,10915
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,SE1,2008,2313
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,11795,22191
2024-01,WEEKDAY,20,TRAIN,NS4/BP1,29251,60582
2024-01,WEEKDAY,5,TRAIN,NS17/CC15,5956,1563
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NS17/CC15,677,186
2024-01,WEEKDAY,13,TRAIN,BP6/DT1,34384,32853
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,BP6/DT1,21181,17374
2024-01,WEEKDAY,14,TRAIN,DT8,12039,5311
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT8,1519,1547
2024-01,WEEKDAY,12,TRAIN,NS25/EW13,38853,72118
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS25/EW13,22213,37937
2024-01,WEEKDAY,14,TRAIN,EW28,20461,17447
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,EW28,11551,8775
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,NS20,16785,10953
2024-01,WEEKDAY,19,TRAIN,NS20,74478,39745
2024-01,WEEKDAY,15,TRAIN,CC4/DT15,19744,17544
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC4/DT15,11009,12103
2024-01,WEEKDAY,7,TRAIN,CE1/DT16,11736,28061
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CE1/DT16,6438,10116
2024-01,WEEKDAY,6,TRAIN,TE3,18363,6951
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,TE3,108,43
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NE9,11369,10705
2024-01,WEEKDAY,17,TRAIN,NE9,51148,32960
2024-01,WEEKDAY,20,TRAIN,TE7,3434,7250
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,TE7,996,2365
2024-01,WEEKDAY,0,TRAIN,EW28,11,4789
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,EW28,9,2861
2024-01,WEEKDAY,15,TRAIN,TE5,2425,4951
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,TE5,1597,1903
2024-01,WEEKDAY,18,TRAIN,PW6,2080,4374
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,PW6,702,855
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,SE3,1349,1789
2024-01,WEEKDAY,18,TRAIN,SE3,3271,9477
2024-01,WEEKDAY,7,TRAIN,NS13,188924,62618
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NS13,19674,9501
2024-01,WEEKDAY,23,TRAIN,DT8,337,1189
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,DT8,192,447
2024-01,WEEKDAY,23,TRAIN,NE10,2496,6240
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,NE10,1102,2763
2024-01,WEEKDAY,9,TRAIN,PE3,9324,4624
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,PE3,3154,2126
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NS2,11116,9152
2024-01,WEEKDAY,8,TRAIN,NS2,75090,47704
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC2,534,1769
2024-01,WEEKDAY,23,TRAIN,CC2,2632,3665
2024-01,WEEKDAY,11,TRAIN,BP9,3125,1519
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,BP9,1968,889
2024-01,WEEKDAY,10,TRAIN,NS28,2305,2453
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NS28,833,2030
2024-01,WEEKDAY,10,TRAIN,NS19,40126,28822
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,NS19,18964,14702
2024-01,WEEKDAY,6,TRAIN,NS15,21835,24693
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NS15,3800,3708
2024-01,WEEKDAY,22,TRAIN,NS16,22362,59598
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NS16,9350,24186
2024-01,WEEKDAY,12,TRAIN,NS10,36832,23802
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS10,20887,11514
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,SW1,581,815
2024-01,WEEKDAY,7,TRAIN,SW1,4823,7354
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW27,9130,22729
2024-01,WEEKDAY,22,TRAIN,EW27,20160,49347
2024-01,WEEKDAY,12,TRAIN,EW2/DT32,48567,46891
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,27721,24483
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,BP9,965,937
2024-01,WEEKDAY,17,TRAIN,BP9,2476,4150
2024-01,WEEKDAY,20,TRAIN,EW9,18100,36458
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,EW9,9653,13526
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,BP9,1737,897
2024-01,WEEKDAY,12,TRAIN,BP9,2713,2029
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,SW2,561,1382
2024-01,WEEKDAY,22,TRAIN,SW2,1265,3354
2024-01,WEEKDAY,15,TRAIN,PE6,7803,9554
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,PE6,4049,3337
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,EW8/CC9,361,1097
2024-01,WEEKDAY,0,TRAIN,EW8/CC9,682,2077
2024-01,WEEKDAY,8,TRAIN,DT18,4083,103300
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,DT18,454,2611
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,CC26,3,75
2024-01,WEEKDAY,0,TRAIN,CC26,9,168
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,NS15,7383,6522
2024-01,WEEKDAY,17,TRAIN,NS15,82865,25698
2024-01,WEEKDAY,5,TRAIN,EW10,3271,521
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,EW10,364,62
2024-01,WEEKDAY,11,TRAIN,EW10,10711,6556
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW10,6401,6121
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT2,626,1015
2024-01,WEEKDAY,19,TRAIN,DT2,3148,4913
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,PW6,885,196
2024-01,WEEKDAY,8,TRAIN,PW6,5751,1224
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,PE6,2789,2193
2024-01,WEEKDAY,8,TRAIN,PE6,16943,7284
2024-01,WEEKDAY,5,TRAIN,TE1,864,270
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,TE1,17,0
2024-01,WEEKDAY,23,TRAIN,PE3,384,2930
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,PE3,170,1160
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,EW1,809,8212
2024-01,WEEKDAY,23,TRAIN,EW1,1471,19998
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,EW32,2495,1807
2024-01,WEEKDAY,16,TRAIN,EW32,8759,2027
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,CC24,4527,2997
2024-01,WEEKDAY,19,TRAIN,CC24,49926,11085
2024-01,WEEKDAY,19,TRAIN,DT28,16997,24948
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,DT28,3849,6568
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,NS28,925,376
2024-01,WEEKDAY,20,TRAIN,NS28,1742,1146
2024-01,WEEKDAY,8,TRAIN,CC11,12429,123599
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC11,2854,7174
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,DT7,1533,1626
2024-01,WEEKDAY,14,TRAIN,DT7,4362,5915
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NE11,2490,2296
2024-01,WEEKDAY,7,TRAIN,NE11,23783,24649
2024-01,WEEKDAY,12,TRAIN,TE6,9010,4940
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,TE6,5456,3025
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NS3,9189,8959
2024-01,WEEKDAY,15,TRAIN,NS3,16976,20060
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,NS19,18075,19241
2024-01,WEEKDAY,15,TRAIN,NS19,33934,39431
2024-01,WEEKDAY,17,TRAIN,DT13,24587,14343
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,DT13,8024,6776
2024-01,WEEKDAY,12,TRAIN,CC11,15078,13563
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,CC11,5823,5553
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS28,629,1392
2024-01,WEEKDAY,9,TRAIN,NS28,2757,2429
2024-01,WEEKDAY,11,TRAIN,CC10/DT26,13605,8727
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,7650,4268
2024-01,WEEKDAY,22,TRAIN,SE2,1128,7186
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,SE2,526,2867
2024-01,WEEKDAY,22,TRAIN,BP9,468,1672
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,BP9,205,718
2024-01,WEEKDAY,17,TRAIN,CC2,16890,5103
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC2,4147,2270
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,SW7,1150,1572
2024-01,WEEKDAY,18,TRAIN,SW7,2648,6614
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,BP13,963,403
2024-01,WEEKDAY,9,TRAIN,BP13,2604,736
2024-01,WEEKDAY,11,TRAIN,NS3,19946,12266
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NS3,11946,6764
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,CC28,2152,1930
2024-01,WEEKDAY,12,TRAIN,CC28,3912,2716
2024-01,WEEKDAY,23,TRAIN,SW5,741,4239
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,SW5,399,1846
2024-01,WEEKDAY,7,TRAIN,NS12,71359,20020
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NS12,7380,3609
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS21/DT11,23433,23050
2024-01,WEEKDAY,9,TRAIN,NS21/DT11,81439,90593
2024-01,WEEKDAY,8,TRAIN,NS18,48087,23959
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NS18,7212,3124
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE14,1117,121
2024-01,WEEKDAY,5,TRAIN,NE14,8103,1257
2024-01,WEEKDAY,6,TRAIN,CC19/DT9,3294,5287
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC19/DT9,404,1005
2024-01,WEEKDAY,22,TRAIN,CC25,3313,4539
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,CC25,1238,1907
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,BP3,831,2462
2024-01,WEEKDAY,20,TRAIN,BP3,2080,8551
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,BP6/DT1,10037,21510
2024-01,WEEKDAY,21,TRAIN,BP6/DT1,25427,54533
2024-01,WEEKDAY,19,TRAIN,BP12,1752,7260
2024-01,WEEKENDS/HOLIDAY,19,TRAIN,BP12,672,913
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,BP10,489,1735
2024-01,WEEKDAY,21,TRAIN,BP10,1219,5223
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1169,254
2024-01,WEEKDAY,7,TRAIN,BP12,14538,9578
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,EW21/CC22,7589,5369
2024-01,WEEKDAY,20,TRAIN,EW21/CC22,33776,16907
2024-01,WEEKDAY,7,TRAIN,EW20,29992,30964
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,EW20,3859,3577
2024-01,WEEKDAY,18,TRAIN,CC26,28177,9748
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,CC26,1481,2804
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,NE11,6817,6102
2024-01,WEEKDAY,11,TRAIN,NE11,10694,9473
2024-01,WEEKDAY,17,TRAIN,CC16,19962,11015
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC16,3495,2991
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3738,9287
2024-01,WEEKDAY,22,TRAIN,NE13,9127,23361
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,BP4,905,566
2024-01,WEEKDAY,8,TRAIN,BP4,5535,22905
2024-01,WEEKDAY,11,TRAIN,DT5,12658,9296
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,DT5,9754,5955
2024-01,WEEKDAY,10,TRAIN,CC24,14521,40065
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,CC24,1922,2945
2024-01,WEEKDAY,11,TRAIN,EW26,28373,11251
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW26,18616,7263
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,PW3,665,912
2024-01,WEEKDAY,8,TRAIN,PW3,3650,2884
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,EW11,4462,7165
2024-01,WEEKDAY,22,TRAIN,EW11,11911,18044
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,EW15,939,3092
2024-01,WEEKDAY,6,TRAIN,EW15,4704,28613
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,PW6,29,346
2024-01,WEEKDAY,23,TRAIN,PW6,46,793
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,EW5,10780,6334
2024-01,WEEKDAY,7,TRAIN,EW5,80834,37256
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,SE5,1234,1597
2024-01,WEEKDAY,18,TRAIN,SE5,5071,6662
2024-01,WEEKDAY,6,TRAIN,BP9,5622,1754
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,BP9,586,217
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC7,2653,2699
2024-01,WEEKDAY,8,TRAIN,CC7,16570,16123
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1401,2454
2024-01,WEEKDAY,12,TRAIN,NS27/CE2/TE20,6344,5217
2024-01,WEEKDAY,14,TRAIN,EW3,19217,18744
2024-01,WEEKENDS/HOLIDAY,14,TRAIN,EW3,8402,7790
2024-01,WEEKDAY,6,TRAIN,PE6,11009,2597
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,PE6,855,520
2024-01,WEEKDAY,7,TRAIN,CC11,15330,60847
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC11,3760,5593
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,PW3,741,442
2024-01,WEEKDAY,12,TRAIN,PW3,1265,827
2024-01,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,228,27
2024-01,WEEKDAY,5,TRAIN,NE7/DT12,1560,279
2024-01,WEEKDAY,11,TRAIN,TE15,5757,7621
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,TE15,3086,4218
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,BP8,826,907
2024-01,WEEKDAY,18,TRAIN,BP8,4533,4841
2024-01,WEEKDAY,0,TRAIN,NE4/DT19,400,1168
2024-01,WEEKENDS/HOLIDAY,0,TRAIN,NE4/DT19,161,438
2024-01,WEEKDAY,16,TRAIN,DT18,18905,7436
2024-01,WEEKENDS/HOLIDAY,16,TRAIN,DT18,2896,2156
2024-01,WEEKDAY,8,TRAIN,BP9,5540,2989
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1394,882
2024-01,WEEKDAY,13,TRAIN,CC8,11725,8876
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,CC8,4979,4072
2024-01,WEEKDAY,15,TRAIN,EW20,12830,10554
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,EW20,5146,4977
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW27,24078,21706
2024-01,WEEKDAY,13,TRAIN,EW27,36053,39650
2024-01,WEEKDAY,13,TRAIN,EW15,34986,41361
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11117,11973
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,DT30,4269,2142
2024-01,WEEKDAY,12,TRAIN,DT30,7220,4082
2024-01,WEEKDAY,8,TRAIN,NS9/TE2,140265,82393
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,NS9/TE2,22063,18508
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,BP6/DT1,21814,16041
2024-01,WEEKDAY,12,TRAIN,BP6/DT1,35260,29568
2024-01,WEEKDAY,7,TRAIN,CC10/DT26,33046,25263
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,4523,3061
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,4451,14156
2024-01,WEEKDAY,9,TRAIN,NS24/NE6/CC1,14256,49924
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW1,15547,11114
2024-01,WEEKDAY,13,TRAIN,EW1,25497,21325
2024-01,WEEKDAY,13,TRAIN,EW16/NE3/TE17,32959,50860
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,EW16/NE3/TE17,12226,10676
2024-01,WEEKDAY,12,TRAIN,BP3,4278,2655
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,BP3,2727,1397
2024-01,WEEKDAY,6,TRAIN,NE4/DT19,11781,17377
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,NE4/DT19,2804,4589
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NE15,12570,4120
2024-01,WEEKDAY,9,TRAIN,NE15,40633,8723
2024-01,WEEKDAY,12,TRAIN,SW1,3681,4640
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1242,1669
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,PW3,291,857
2024-01,WEEKDAY,21,TRAIN,PW3,1175,1730
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,NE13,12252,13402
2024-01,WEEKDAY,18,TRAIN,NE13,38165,68009
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,PE7,2718,898
2024-01,WEEKDAY,9,TRAIN,PE7,6561,2924
2024-01,WEEKDAY,15,TRAIN,CC28,2759,3624
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC28,2124,1661
2024-01,WEEKDAY,8,TRAIN,CC28,11052,8508
2024-01,WEEKENDS/HOLIDAY,8,TRAIN,CC28,1503,1060
2024-01,WEEKDAY,18,TRAIN,EW23,123119,148029
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,EW23,24643,27857
2024-01,WEEKDAY,12,TRAIN,PE6,8730,6430
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,PE6,4775,3620
2024-01,WEEKDAY,6,TRAIN,PE4,3669,624
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,PE4,318,97
2024-01,WEEKDAY,17,TRAIN,CC3,17817,7960
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,CC3,7978,5469
2024-01,WEEKDAY,7,TRAIN,CC5,3227,5908
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,CC5,620,656
2024-01,WEEKDAY,17,TRAIN,SW8,5249,3456
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,SW8,1006,890
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,EW19,8950,5332
2024-01,WEEKDAY,11,TRAIN,EW19,16142,8988
2024-01,WEEKENDS/HOLIDAY,23,TRAIN,CC7,3558,2373
2024-01,WEEKDAY,23,TRAIN,CC7,7252,4153
2024-01,WEEKENDS/HOLIDAY,18,TRAIN,BP4,827,930
2024-01,WEEKDAY,18,TRAIN,BP4,4662,6506
2024-01,WEEKDAY,20,TRAIN,DT13,15341,9334
2024-01,WEEKENDS/HOLIDAY,20,TRAIN,DT13,5787,3745
2024-01,WEEKDAY,9,TRAIN,NE4/DT19,27803,89686
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,9645,23254
2024-01,WEEKDAY,11,TRAIN,CC21,8043,13173
2024-01,WEEKENDS/HOLIDAY,11,TRAIN,CC21,4087,5826
2024-01,WEEKDAY,22,TRAIN,SE4,766,3824
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,SE4,326,1497
2024-01,WEEKDAY,21,TRAIN,EW10,7000,19371
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,EW10,4166,7171
2024-01,WEEKENDS/HOLIDAY,17,TRAIN,SW1,1151,1311
2024-01,WEEKDAY,17,TRAIN,SW1,8561,3991
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,CC12,815,443
2024-01,WEEKDAY,6,TRAIN,CC12,8586,11763
2024-01,WEEKDAY,15,TRAIN,CG1/DT35,13397,8199
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CG1/DT35,7540,7889
2024-01,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,6922,5754
2024-01,WEEKDAY,9,TRAIN,CC10/DT26,21983,33638
2024-01,WEEKDAY,6,TRAIN,EW9,38476,12472
2024-01,WEEKENDS/HOLIDAY,6,TRAIN,EW9,9287,2212
2024-01,WEEKENDS/HOLIDAY,7,TRAIN,NS14,14794,5952
2024-01,WEEKDAY,7,TRAIN,NS14,133021,41119
2024-01,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8348,6338
2024-01,WEEKDAY,10,TRAIN,EW18,16575,13835
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC12,2635,2710
2024-01,WEEKDAY,15,TRAIN,CC12,13603,6658
2024-01,WEEKDAY,13,TRAIN,SW1,3316,4549
2024-01,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1290,1302
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,EW8/CC9,32349,32462
2024-01,WEEKDAY,15,TRAIN,EW8/CC9,53529,45705
2024-01,WEEKDAY,12,TRAIN,EW10,9681,7941
2024-01,WEEKENDS/HOLIDAY,12,TRAIN,EW10,6277,6653
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC6,7052,12632
2024-01,WEEKDAY,15,TRAIN,CC6,8292,19342
2024-01,WEEKDAY,15,TRAIN,CC8,15296,8953
2024-01,WEEKENDS/HOLIDAY,15,TRAIN,CC8,4013,3862
2024-01,WEEKDAY,22,TRAIN,SW5,3239,7353
2024-01,WEEKENDS/HOLIDAY,22,TRAIN,SW5,1514,2972
2024-01,WEEKENDS/HOLIDAY,21,TRAIN,DT29,1163,4327
